[INFO] Connecting to vehicle at 127.0.0.1:14550 ...
[INFO] Setting GUIDED mode ...
[INFO] Arming motors ...
[INFO] Taking off to 15.0 m ...
[TAKEOFF] Alt: -0.22 m
[TAKEOFF] Alt: -0.21 m
[TAKEOFF] Alt: -0.21 m
[TAKEOFF] Alt: -0.17 m
[TAKEOFF] Alt: -0.14 m
[TAKEOFF] Alt: -0.13 m
[TAKEOFF] Alt: -0.14 m
[TAKEOFF] Alt: -0.15 m
[TAKEOFF] Alt: -0.14 m
[TAKEOFF] Alt: -0.13 m
[TAKEOFF] Alt: -0.12 m
[TAKEOFF] Alt: -0.12 m
[TAKEOFF] Alt: -0.10 m
[TAKEOFF] Alt: -0.08 m
[TAKEOFF] Alt: -0.06 m
[TAKEOFF] Alt: -0.06 m
[TAKEOFF] Alt: -0.06 m
[TAKEOFF] Alt: -0.01 m
[TAKEOFF] Alt: 0.05 m
[INFO] Target altitude reached (≈95%).
[INFO] Loading YOLO model: yolo11l.pt
[INFO] Entering detection + control loop ... (press 'q' to quit window)
[CONTROL] det_conf=0.93 | err_x=288.4px err_y=-112.2px | cmd vx=5.00 vy=3.00 vz=-3.37 | meas vx=0.00 vy=0.02 vz=0.00 | Alt=-0.26
[CONTROL] det_conf=0.89 | err_x=281.2px err_y=-114.4px | cmd vx=5.00 vy=3.00 vz=-3.43 | meas vx=0.00 vy=0.03 vz=0.00 | Alt=-0.25
[CONTROL] det_conf=0.92 | err_x=285.0px err_y=-112.6px | cmd vx=5.00 vy=3.00 vz=-3.38 | meas vx=0.00 vy=0.03 vz=0.00 | Alt=-0.25
[CONTROL] det_conf=0.93 | err_x=267.5px err_y=-114.0px | cmd vx=5.00 vy=3.00 vz=-3.42 | meas vx=0.00 vy=0.03 vz=0.00 | Alt=-0.24
[CONTROL] det_conf=0.95 | err_x=242.7px err_y=-112.1px | cmd vx=5.00 vy=3.00 vz=-3.36 | meas vx=0.00 vy=0.03 vz=0.00 | Alt=-0.24
[CONTROL] det_conf=0.94 | err_x=241.2px err_y=-112.3px | cmd vx=5.00 vy=3.00 vz=-3.37 | meas vx=0.00 vy=0.03 vz=0.00 | Alt=-0.24
[CONTROL] det_conf=0.93 | err_x=220.8px err_y=-112.7px | cmd vx=5.00 vy=3.00 vz=-3.38 | meas vx=0.00 vy=0.03 vz=0.00 | Alt=-0.24
[CONTROL] det_conf=0.90 | err_x=189.9px err_y=-113.2px | cmd vx=5.00 vy=3.00 vz=-3.40 | meas vx=0.00 vy=0.02 vz=0.00 | Alt=-0.24
[CONTROL] det_conf=0.91 | err_x=165.5px err_y=-113.3px | cmd vx=5.00 vy=3.00 vz=-3.40 | meas vx=0.00 vy=0.02 vz=0.00 | Alt=-0.24
[CONTROL] det_conf=0.92 | err_x=158.7px err_y=-113.4px | cmd vx=5.00 vy=3.00 vz=-3.40 | meas vx=0.00 vy=0.01 vz=0.00 | Alt=-0.24
